station lon lat t_c vp vs rho_c ETOPO ETOPO_filt_30km tl long_lam_grav
nan 11.938 78.915 24.5 NaN NaN 2.8033885267 0.0498799106454 0.129054792132 91.8333856749 22.5226163741
nan 16.156 78.203 33.5 NaN NaN 2.84874742608 0.384664831335 0.440462516733 118.868516254 13.4357254376
nan 15.53 77.008 32.5 NaN NaN 2.84330174806 0.0968063680689 0.13141237871 114.433780996 14.7494921583
nan 16.332 50.35 28 NaN NaN 2.82028568156 0.776080079224 0.6885024258 89.4118129296 31.6929599545
nan 12.448 50.233 29 NaN NaN 2.82521289528 0.573849694812 0.56870076166 76.7377158406 42.0101343468
nan 13.578 49.131 38 NaN NaN 2.87317096739 0.779327368395 0.8324922548 76.2755080007 48.8203155372
nan 14.542 49.988 33 NaN NaN 2.84600718258 0.323507892386 0.331004641774 75.4812657007 41.468639806
nan 14.569 50.528 29 NaN NaN 2.82521289528 0.298908960592 0.323720692239 85.6486121894 34.3783643176
nan 17.546 49.776 32 NaN NaN 2.84063696512 0.699836537917 0.600013580909 76.777231175 34.8047514734
nan 16.395 49.062 31 NaN NaN 2.83537580747 0.371433643456 0.282350574976 53.6520322344 45.7756431224
nan 16.593 49.308 35 NaN NaN 2.85689246466 0.434645173729 0.37435569858 58.032494442 43.4071594615
nan 11.222 49.692 32 NaN NaN 2.84063696512 0.529132984254 0.443860836126 74.2894101163 46.8746420146
nan 11.652 49.391 30 NaN NaN 2.83018643127 0.515965750793 0.524943582686 77.5453005007 48.4372766302
nan 11.521 48.996 31 NaN NaN 2.83537580747 0.513564506242 0.482932639369 82.1132396888 49.2198741931
nan 13.943 50.873 30 NaN NaN 2.83018643127 0.362358407088 0.363256749082 90.1970935219 30.9638767147
nan 13.358 52.428 26 NaN NaN 2.81060080689 0.0441522032911 0.044057523146 121.316545448 11.1593723576
nan 10.317 53.935 33 NaN NaN 2.84600718258 0.0466355050701 0.0362930568266 130.360330523 6.6899707144
nan 7.269 51.441 32 NaN NaN 2.84063696512 0.115248156739 0.12769942242 94.3196737019 19.8506018189
nan 13.003 51.308 29 NaN NaN 2.82521289528 0.196254868335 0.170597123204 93.1902175044 27.0892637082
nan 10.372 51.842 32 NaN NaN 2.84063696512 0.644780892039 0.50766108771 90.1128512045 24.576252723
nan 11.275 48.163 31 NaN NaN 2.83537580747 0.565286338358 0.545169975281 96.6027178704 46.6855647743
nan 13.702 48.845 37 NaN NaN 2.86772298493 1.05304254705 0.89465552594 77.955892853 49.1753852269
nan 6.38 50.737 28 NaN NaN 2.82028568156 0.367224618402 0.290675242398 95.4239428224 19.2450383374
nan 9.925 53.465 31 NaN NaN 2.83537580747 0.0393549388921 0.0345784466756 121.831113641 9.29531538987
nan 7.884 54.185 32 NaN NaN 2.84063696512 0.00389120573584 -0.0206283211156 141.003745382 1.3726996329
nan 7.757 52.307 37 NaN NaN 2.86772298493 0.124357127976 0.0841590268178 106.582161248 14.4120456804
nan 11.616 50.645 30 NaN NaN 2.83018643127 0.492010919474 0.405549660365 77.0186129216 38.230526307
nan 11.775 51.208 31 NaN NaN 2.83537580747 0.15449152725 0.176526235854 84.4648807735 31.0589823099
nan 10.107 52.494 20 NaN NaN 2.78152339678 0.0425567845239 0.0488062987474 102.638752503 17.4895898871
nan 12.123 49.811 31 NaN NaN 2.83537580747 0.493832425617 0.511795319384 75.5825727677 46.0408669836
nan 13.321 54.548 36 NaN NaN 2.86227502415 0.00469053046682 0.00161931023033 160.876449782 -1.74002810244
nan 13.3 54.5 37 NaN NaN 2.86772298493 0.00300000002608 0.00348377227783 159.867252563 -1.57085871696
nan 13.78 52.476 31 NaN NaN 2.83537580747 0.0420648875546 0.0513415431832 127.443166168 9.12783128431
nan 12.461 50.415 27 NaN NaN 2.81546646568 0.854292169706 0.725245113359 77.9729268968 39.9876878483
nan 8.447 50.223 24 NaN NaN 2.80095964293 0.743027678451 0.459891596423 71.6041812634 36.8073052602
nan 9.19 48.77 25 NaN NaN 2.80579125631 0.33732742144 0.347059445604 76.8640800355 46.6203809357
nan 10.001 50.819 29 NaN NaN 2.82521289528 0.288350468371 0.332651559092 74.1360050451 36.0639470669
nan 12.878 49.144 34 NaN NaN 2.85146640361 0.553142287771 0.546768810698 79.3760772298 49.028748957
nan 7.158 48.216 26 NaN NaN 2.81060080689 0.676767155316 0.709542882256 83.3371482668 40.2230596381
nan 3.102 45.762 27 NaN NaN 2.81546646568 0.393012100494 0.488287922137 101.265625237 39.9875375737
nan 5.932 50.764 32 NaN NaN 2.84063696512 0.16252357453 0.190893109332 102.637091784 15.4080064958
nan 4.595 50.005 25 NaN NaN 2.80579125631 0.368063688335 0.305696498844 120.91823496 8.45189956656
nan 6.152 49.665 25 NaN NaN 2.80579125631 0.360881870028 0.32787554482 91.5088799144 24.6062587416
nan 23.2 42.6 37 NaN NaN 2.86772298493 1.24300003052 1.12251663208 70.018737311 65.5627822876
nan 27.562 47.193 34 NaN NaN 2.85146640361 0.108605683941 0.100760102312 205.617941011 32.7245476438
nan 28.413 44.458 37 NaN NaN 2.86772298493 0.122529123171 0.110438795318 138.605002448 8.06036352019
nan 23.181 54.013 41 NaN NaN 2.88933104601 0.15455487853 0.142315123148 264.23863741 -8.02670919124
nan 17.094 53.23 38 NaN NaN 2.87317096739 0.109046677232 0.103333325539 203.300273737 -8.1322895799
nan 17.237 53.27 39 NaN NaN 2.8785926368 0.103842662566 0.106264261591 206.93900534 -8.6642837487
nan 16.29 50.84 30 NaN NaN 2.83018643127 0.382102208439 0.377846777309 107.550721958 24.2217204591
nan 19.798 50.22 32 NaN NaN 2.84063696512 0.420725771383 0.4039461935 137.459186138 17.7677016504
nan 21.024 52.242 43 NaN NaN 2.89961715184 0.0923260105701 0.0916837873673 242.534898839 -5.13342697699
nan 26.721 58.379 43 NaN NaN 2.89961715184 0.0504705089091 0.0529801501504 245.567982562 -24.8367544982
nan 26.735 58.462 43 NaN NaN 2.89961715184 0.055037538957 0.056032102397 245.191121664 -25.075397336
nan 30.317 59.767 48 NaN NaN 2.92164483781 0.0625977971867 0.0472695782415 254.08862932 -21.4535011738
nan 29.208 50.694 34 NaN NaN 2.85146640361 0.168309183601 0.164566127375 244.829612427 6.6060981284
nan 36.569 55.114 49 NaN NaN 2.92516767525 0.16372223549 0.162583964704 241.682972045 -5.84016098744
nan 37.767 54.958 48 NaN NaN 2.92164483781 0.182888334777 0.171154971424 241.382252469 -7.48997070868
nan 12.433 55.685 27 NaN NaN 2.81546646568 0.0196677795377 0.0164883489005 169.299645514 0.551868009329
nan 9.173 56.455 33 NaN NaN 2.84600718258 0.0391848853813 0.0341220768279 159.762736774 6.23123111475
nan 14.915 55.114 28 NaN NaN 2.82028568156 0.0993356653425 0.0844812408901 191.695023477 -8.86745848757
nan 16.499 56.619 38 NaN NaN 2.87317096739 0.0396232317967 0.0244807584633 232.102237624 -21.0666827383
nan -6.376 53.245 31 NaN NaN 2.83537580747 0.250232642205 0.26533501475 110.242810929 42.3902728942
nan -3.205 55.317 29 NaN NaN 2.82521289528 0.236064388021 0.336661423912 153.59634982 28.7456230465
nan 9.598 59.649 35 NaN NaN 2.85689246466 0.489457392068 0.364119409016 165.858056628 25.483569966
nan -21.327 64.747 9 NaN NaN 2.74503123088 0.129773911088 0.155434922978 57.6526248325 66.6229588693
nan 11.92 78.92 25 NaN NaN 2.80579125631 0.027422657321 0.116973837896 91.7365889939 22.5369580803
nan -6.1106 55.0828 29.8 NaN NaN 2.82917677224 0.159454338147 0.219064505821 108.481515437 39.0183704239
nan -9.3119 54.0672 31.8 NaN NaN 2.83958143044 0.0166008927724 0.0441533412588 86.4217917219 35.1410550557
nan -9.57 53.35 27.8 NaN NaN 2.81931387851 0.0153040008582 0.0292594064176 85.8746006026 39.1104239346
nan -6.667 55.158 22.9 NaN NaN 2.79558269391 0.0288576249328 0.0304965606237 101.694566608 38.5764964665
nan -8.04 55.054 30.1 NaN NaN 2.83069625727 0.218689783777 0.234801805749 90.570218876 35.3427519756
nan -7.4822 53.4499 33 NaN NaN 2.84600718258 0.09148140087 0.0970445896211 96.3298894681 42.4711899153
nan -6.3755 53.245 32 NaN NaN 2.84063696512 0.246865106968 0.265488211025 110.249939259 42.3891948654
nan -10.0068 54.2277 28.9 NaN NaN 2.8247200614 0.0117572604673 0.00669223502044 86.9310117051 31.7919278107
nan -7.9202 53.0942 34.4 NaN NaN 2.85363520013 0.0486219105228 0.0589447954217 93.2751632309 44.0330721759
nan -8.7468 53.1188 31.9 NaN NaN 2.84010827588 0.0349969781917 0.0625018865758 88.1117743517 42.7363246319
nan -9.1912 52.0786 32.8 NaN NaN 2.84491693476 0.134788571168 0.223384402866 90.4291646758 48.2171353386
nan -8.5304 52.5093 32.7 NaN NaN 2.84437627802 0.0832645631519 0.0763362275864 91.0668914263 46.8666956818
nan -6.2644 54.0875 30.1 NaN NaN 2.83069625727 0.0211609543037 0.126773912753 109.031925037 40.1695236744
nan -8.968 53.8649 31.4 NaN NaN 2.8374821964 0.0661609151306 0.068227957649 86.9153065145 37.437936191
nan -7.0495 53.6731 32.2 NaN NaN 2.84169910794 0.097117554715 0.101058311081 100.327512928 41.6512252356
nan -8.3109 55.0215 29.2 NaN NaN 2.82619983132 0.0356166864364 0.0519175894172 89.3036368195 34.4661527658
nan -6.6423 52.7406 31.3 NaN NaN 2.83695587947 0.132521397063 0.121536186282 108.422889915 44.7676208018
nan -9.3502 52.8037 31 NaN NaN 2.83537580747 0.0775187528357 0.0887063872879 86.8149337004 43.5467308406
nan -8.2613 53.6428 32.4 NaN NaN 2.84276646285 0.0788311034728 0.071680996567 89.9481701767 40.4976442388
nan -7.8762 52.726 33.2 NaN NaN 2.84710406654 0.104291554476 0.113896020375 94.8127241309 46.0854418619
nan -7.2388 54.1838 30.7 NaN NaN 2.83380308404 0.0599675024263 0.0868654372104 97.2806142181 39.8016877228
nan -8.2501 51.7982 31 NaN NaN 2.83537580747 0.0259346479553 0.0116768628221 97.3071578239 50.3759082058
nan -9.3764 51.4965 35.8 NaN NaN 2.86119249668 0.0122372730408 0.0098495873703 95.0974009681 49.8906589111
nan -9.3447 53.3929 28.6 NaN NaN 2.82324162731 0.151866582505 0.0938534218877 86.1223807776 39.4436630488
nan -4.5662 54.2605 30.4 NaN NaN 2.83224244409 0.227434288026 0.151243798744 135.299212977 35.2306108769
nan -6.7732 52.3929 33.7 NaN NaN 2.8498367837 0.0702467326608 0.0820514268998 108.175695562 46.4361517717
nan -9.9621 53.8758 29.4 NaN NaN 2.82718893449 0.0454564524712 0.0345656672947 86.3854067942 34.2039051022
nan -8.3771 54.9846 31.5 NaN NaN 2.83800759772 0.0527764828946 0.0243072398749 89.0329305842 34.3330897587
nan -9.9413 53.5519 29 NaN NaN 2.82521289528 0.0694062650703 0.0912266950314 85.9862284144 36.5372895359
nan -10.178 51.96 32.8 NaN NaN 2.84491693476 -0.00257219160362 0.0951797211652 89.5953411006 46.4098319761
nan -1.1921 60.2038 32.8 NaN NaN 2.84491693476 -0.00307373911446 0.0219613328062 125.448596126 7.64953951232
nan -3.7881 58.4239 26.4 NaN NaN 2.81255149146 0.187579390334 0.181361179044 134.69862463 24.6001253859
nan -3.2848 57.382 30.7 NaN NaN 2.83380308404 0.442940493291 0.351435741214 145.806741047 26.5656795423
nan -6.1987 56.554 28.7 NaN NaN 2.82373462133 0.205043143015 0.101086624083 106.840893203 37.2681293876
nan -5.6424 57.1158 28.3 NaN NaN 2.82176022162 0.302382857292 0.228347112449 114.1538147 35.8416617803
nan -3.2053 55.6576 34 NaN NaN 2.85146640361 0.194581705453 0.317668291783 152.338986026 29.0287622295
nan -3.2053 55.6576 36.3 NaN NaN 2.86390946331 0.194581705453 0.317668291783 152.338986026 29.0287622295
nan -4.5033 55.5468 26.2 NaN NaN 2.81157456674 0.107454829465 0.0752991643205 131.482911638 35.9550034563
nan -3.258 55.052 30.2 NaN NaN 2.83120917927 0.0667054096272 0.0886010416259 153.822365107 28.7423538163
nan -3.258 55.052 31 NaN NaN 2.83537580747 0.0667054096272 0.0886010416259 153.822365107 28.7423538163
nan -2.70199 54.6308 29.1 NaN NaN 2.82570608548 0.144956016245 0.180260207034 164.768348003 23.7249076458
nan -3.2318 54.8103 27 NaN NaN 2.81546646568 0.0300556254831 0.0603230190056 155.376496861 28.1289704113
nan -3.258 54.462 28.6 NaN NaN 2.82324162731 0.184312384713 0.372667956462 156.723562657 27.5929934118
nan -1.6424 53.7119 31.8 NaN NaN 2.83958143044 0.0952453867125 0.114312203028 183.880059877 12.1039534305
nan -1.6424 53.7119 31.4 NaN NaN 2.8374821964 0.0952453867125 0.114312203028 183.880059877 12.1039534305
nan -1.3245 52.5482 36.2 NaN NaN 2.86336411509 0.0967959547392 0.10642151889 190.601216483 6.4766077345
nan -1.3245 52.5482 36.5 NaN NaN 2.8649993945 0.0967959547392 0.10642151889 190.601216483 6.4766077345
nan -3.0199 51.8459 35.9 NaN NaN 2.86173259368 0.219099279142 0.219655707708 170.186015735 22.0827403611
nan -3.1258 52.2388 36.4 NaN NaN 2.86445469884 0.214533798136 0.304888685571 168.483737865 23.1075636922
nan -1.8013 51.3966 48.3 NaN NaN 2.92272324159 0.196203945784 0.172237621521 184.290607969 9.92945099393
nan -1.536 51.246 39 NaN NaN 2.8785926368 0.11299349919 0.126594950466 185.899924641 7.37595928856
nan 1.0331 51.1048 34.1 NaN NaN 2.85200912411 0.0787969771321 0.0754749195781 186.337604786 -9.15183611065
nan -4.5033 50.8569 31.5 NaN NaN 2.83800759772 0.128839253809 0.10003696112 145.65864819 36.2799470142
nan -5.3245 50.1428 28.1 NaN NaN 2.8207752303 0.083707074905 0.0760515814433 135.609102034 40.5805488322
nan -3.947 50.4203 28.4 NaN NaN 2.82225425499 0.173340314964 0.213118317985 151.988278204 31.0662357704
nan -3.947 50.4203 28.4 NaN NaN 2.82225425499 0.173340314964 0.213118317985 151.988278204 31.0662357704
nan 20.34 67.95 47.4 NaN NaN 2.9193960665 0.344711994171 0.392321104288 251.96539144 -9.63748676348
nan 22 67.46 47.2 NaN NaN 2.9186118824 0.364439992905 0.326636236191 253.380390461 -17.6728986206
nan 18.51 67.38 43.6 NaN NaN 2.90259344344 0.555578182938 0.652610397068 244.655285393 -9.1763624395
nan 20.57 67.12 50.7 NaN NaN 2.93067267244 0.5348484895 0.476420172798 254.771650881 -17.0288590739
nan 22.19 66.55 41.9 NaN NaN 2.89400817518 0.14914400357 0.146617000461 255.35976374 -26.0546285015
nan 21.61 65.51 43 NaN NaN 2.89961715184 0.0171496318184 0.0228546489376 254.435052772 -33.3771364184
nan 19.85 65.29 44.6 NaN NaN 2.90737905297 0.306567995787 0.316587817192 248.524436357 -29.9184808998
nan 21.38 64.58 44 NaN NaN 2.90452936224 0.0169617926889 -0.00044747071443 250.340059418 -38.7096485286
nan 19.57 64.49 45.2 NaN NaN 2.91015568551 0.3166135714 0.279201467175 243.486629652 -33.8742027486
nan 18.58 63.89 41 NaN NaN 2.88933104601 0.330395835237 0.304737624815 236.655805208 -32.8328247154
nan 20.68 63.88 48.6 NaN NaN 2.9237830457 0.032879681389 0.0273343015308 245.541010395 -40.5486955464
nan 19.22 63.34 46.2 NaN NaN 2.91450972193 -0.00681695973132 0.00183389993407 239.741724547 -38.5268807021
nan 15.81 61.42 43.6 NaN NaN 2.90259344344 0.218993983288 0.219007531992 242.933730461 -26.3161546947
nan 17.32 60.87 43.8 NaN NaN 2.90356624614 -0.00151289602225 -0.00922134894949 255.093950546 -41.4946329236
nan 15.83 60.49 44.1 NaN NaN 2.90500780508 0.150454719599 0.171786802491 254.919730428 -30.4408043317
nan 18.18 60.39 44.7 NaN NaN 2.90784953395 0.00747379188679 0.00433953062369 257.402206766 -47.7415963878
nan 18.54 60.33 50 NaN NaN 2.9284909114 0.0118062723583 0.00356904719549 256.339909071 -49.2378792323
nan 17.13 60.23 41.6 NaN NaN 2.89246241836 0.0593083504655 0.0542088043303 260.246328026 -42.0468327416
nan 17.88 60.13 43.8 NaN NaN 2.90356624614 0.0476520333612 0.0403107316983 259.56853289 -46.6411491238
nan 17.63 59.86 44.1 NaN NaN 2.90500780508 0.0215883524215 0.0292435912539 261.036956093 -45.3757430501
nan 17.11 59.85 44.8 NaN NaN 2.90831781522 0.0753440020084 0.0654479727149 261.853393166 -42.2220850679
nan 18.63 59.68 43.2 NaN NaN 2.90061760366 0.0330835194948 0.0319621122401 257.465325546 -49.1875574691
nan 15.04 59.57 46.1 NaN NaN 2.91408513324 0.144634685451 0.151031121735 254.425144814 -24.0528765883
nan 12.48 59.4 37.3 NaN NaN 2.86936287159 0.229232005239 0.207980840445 220.082796227 3.4573203125
nan 16.39 59.23 49.1 NaN NaN 2.9255072621 0.0541506573849 0.0645026704016 260.9471822 -36.1907863571
nan 11.18 59.03 38.2 NaN NaN 2.87425832462 0.0756448032091 0.0286216697022 196.561633916 13.7603829997
nan 13.19 58.93 39.6 NaN NaN 2.8818298993 0.0556021759572 0.0534027260942 230.184303522 -4.62369648864
nan 14.83 58.89 55 NaN NaN 2.94097545502 0.156730430946 0.13739532264 250.007092153 -21.4295459226
nan 16.7 58.5 51.4 NaN NaN 2.93276411808 0.0340000018477 0.025451766327 256.682497559 -35.3462905884
nan 12.07 58.49 38 NaN NaN 2.87317096739 0.0883951385846 0.0976231324377 209.025728446 5.15469775284
nan 15.5 58.22 58.1 NaN NaN 2.94567438775 0.124615998387 0.141646641612 247.870395367 -25.2232175751
nan 18.57 57.69 50.2 NaN NaN 2.92912841275 0.0493363839455 0.0443694506104 250.912729275 -35.8559215572
nan 16.54 57.66 46.2 NaN NaN 2.91450972193 0.0263221762692 0.0260511959431 246.269656843 -28.7302251244
nan 16.6 57.42 46.7 NaN NaN 2.91659303457 0.0197919993699 0.012875368841 243.387549859 -27.2434836426
nan 16.1 57.19 46.2 NaN NaN 2.91450972193 0.0940800017714 0.0875608225465 236.592063275 -23.0195369205
nan 14.94 56.92 40 NaN NaN 2.88397889268 0.196967808839 0.196064387952 220.840358566 -14.6923677123
nan 13.87 56.47 37 NaN NaN 2.86772298493 0.137785020543 0.124588583402 199.711890863 -6.78987141146
nan 15.81 56.2 36.8 NaN NaN 2.86663103717 0.0450400010049 0.0389460342526 219.04686045 -15.8746694345
nan 16.61 62.15 42.6 NaN NaN 2.8975966511 0.358480008602 0.278591824293 237.220385326 -29.5558440285
nan 17.38 61.69 52.4 NaN NaN 2.93558024385 0.0378293128408 0.0127010458398 245.942727951 -37.879224532
nan 17.26 63.25 41.3 NaN NaN 2.89090595384 0.216176000357 0.167954596519 230.379478912 -28.6029844122
nan 18.04 62.68 40.8 NaN NaN 2.88827269467 0.0453588478053 0.0235175840314 238.000274343 -36.3857797126
nan 19.99 60.18 39 NaN NaN 2.8785926368 0.00393433607829 0.00945724227464 249.056716177 -51.5590834561
nan 15.3 57.57 42.5 NaN NaN 2.89708770088 0.23456799686 0.233316950679 236.129214112 -20.3492421961
nan 17.01 57.29 48.6 NaN NaN 2.9237830457 0.0149288958025 -0.00175255617845 243.973680268 -28.0558427156
nan 21.99 68.05 42.7 NaN NaN 2.89810407636 0.351943999052 0.378402345181 250.863848647 -13.1502985875
nan 19.03 67.87 42.5 NaN NaN 2.89708770088 0.532473495918 0.705096156456 246.733855373 -6.75763766244
nan 23.11 67.02 42.2 NaN NaN 2.89555237945 0.219397756671 0.219633176615 251.258103306 -23.6056764834
nan 14.86 63.44 47.8 NaN NaN 2.92091146554 0.413142840734 0.365370697701 210.311783177 -10.7500926364
nan 17.12 61.73 60.4 NaN NaN 2.94734331183 0.0128482563704 0.0289665306889 244.758444281 -35.8151080547
nan 13.61 60.09 43.2 NaN NaN 2.90061760366 0.252510723628 0.208227413781 236.071559658 -7.25997457297
nan 28.413 44.4581 35.5 NaN NaN 2.85958331647 0.122370710314 0.110440830385 138.606694437 8.06162822151
nan 27.43 47.0108 39 NaN NaN 2.8785926368 0.330908384758 0.240151064004 198.497567131 32.7612800262
nan 27.125 46.6938 35 NaN NaN 2.85689246466 0.282250683763 0.293702868542 184.058345183 32.5678885519
nan 25.198 44.184 34.5 NaN NaN 2.85417734588 0.0863333452651 0.0962814519998 72.9147989632 39.2067205836
nan 24.838 43.825 27.5 NaN NaN 2.81787213809 0.0788734913801 0.0733130978014 63.8210515991 44.4346109419
nan 24.445 44.47 32.5 NaN NaN 2.84330174806 0.183086823987 0.189609907562 65.7305306036 47.3853894984
nan 25.086 44.308 35 NaN NaN 2.85689246466 0.124219939216 0.128976513142 72.9745107232 40.486413785
nan 25.501 44.196 35 NaN NaN 2.85689246466 0.0937038805282 0.0960209244385 78.2535328606 35.4026851823
nan 26.135 44.1707 32.5 NaN NaN 2.84330174806 0.0581011361541 0.0683039053357 89.6091550204 27.3597988901
nan 27.66 46.7468 34.9 NaN NaN 2.85634967769 0.223919079053 0.188633732643 191.473968495 32.8839164207
nan 27.299 46.3073 40.6 NaN NaN 2.88720877688 0.165900404626 0.234066992569 172.257526541 31.6582622125
nan 27.579 46.3122 33.6 NaN NaN 2.84929268503 0.164622823491 0.191942330096 175.777915018 31.4301653788
nan 28.004 45.676 44.3 NaN NaN 2.90595997243 0.0900127676145 0.0973425825373 160.468139624 25.6360930294
nan 26.926 47.0972 34.9 NaN NaN 2.85634967769 0.22986772885 0.225808255682 196.324924974 31.939708089
nan 1.1 41.4 33 NaN NaN 2.84600718258 0.42199999094 0.568504750729 79.3754166025 35.9539299011
nan -1.5 41.8 33 NaN NaN 2.84600718258 0.449999988079 0.471839904785 104.010887085 41.2254600525
nan 0.8 41 35 NaN NaN 2.85689246466 0.499000012875 0.345275461674 78.784687439 35.582321167
nan 0.8 41 21 NaN NaN 2.78633621587 0.499000012875 0.345275461674 78.784687439 35.582321167
nan -4.1 39.9 32 NaN NaN 2.84063696512 0.56099998951 0.526095926762 71.0302017617 75.4525756836
nan -4.4 39.5 31 NaN NaN 2.83537580747 0.856999993324 0.888034403324 66.0457186279 75.1481323242
nan -4.1 38.7 30 NaN NaN 2.83018643127 0.740999996662 0.715195536613 61.4663802998 59.4325828552
nan -8 38.5 30.5 NaN NaN 2.83276154809 0.21099999547 0.228484898806 89.7621917725 64.3126296997
nan -7.5 40.4 29 NaN NaN 2.82521289528 0.757000029087 1.00113022327 93.316904541 89.3006515503
nan 24.07360862 34.83057927 26 NaN NaN 2.81060080689 0.218672655326 -0.136549121791 222.211620606 -38.118692028
nan 24.89048474 34.96085077 31 NaN NaN 2.83537580747 0.378235846105 -0.0419124222311 202.768225562 -41.3824016533
nan 24.96588869 35.35859011 39 NaN NaN 2.8785926368 0.268637580436 0.308071652632 186.431734936 -26.458189332
nan 23.92280072 35.40244751 32 NaN NaN 2.84063696512 0.434394882621 0.60308131851 211.357732532 -22.4021162002
nan 25.50628366 35.15293299 34 NaN NaN 2.85146640361 1.03905517569 1.09193779567 182.232338615 -40.3916188109
nan 25.44344704 36.34699373 32 NaN NaN 2.84063696512 0.037048690975 -0.108746679236 130.292649978 25.2410382015
nan 25.50628366 37.13252482 25 NaN NaN 2.80579125631 0.686375486682 0.266384425362 96.3964167559 70.233854567
nan 26.82585278 37.68990217 28 NaN NaN 2.82028568156 0.315636115842 0.251617814654 47.8182282484 94.0171211455
nan -3.91372549 56.63438914 31.32 NaN NaN 2.83706119517 0.374307940723 0.371712762745 138.717330704 32.3246265188
nan -4.415686275 58.31174795 24.18 NaN NaN 2.80183602417 0.194527367765 0.209569131774 128.398502657 27.8495284358
nan -4.163473723 58.50235966 26.73 NaN NaN 2.81415762824 0.099751557124 0.0949680174503 130.339669365 25.8951693099
nan -4.206157463 58.50078655 26.73 NaN NaN 2.81415762824 0.0480859626855 0.0813094989887 129.897912986 26.0802348083
nan -4.8671875 58.04144965 27.75 NaN NaN 2.81907255743 0.184595721723 0.279268771802 123.875320851 30.6744012056
nan -4.214744231 58.52228571 27.24 NaN NaN 2.81662426078 0.0472049815924 0.0542745185159 129.704421274 26.0089461491
nan -4.203481393 58.48190924 27.24 NaN NaN 2.81662426078 0.0334399187114 0.100802804643 130.01597775 26.1628947419
nan -4.221021742 58.50183529 27.24 NaN NaN 2.81662426078 0.0541836938566 0.0776226752598 129.73618025 26.1360795238
nan -5.309803922 57.62326127 27.75 NaN NaN 2.81907255743 0.153129384624 0.324843942212 118.707304727 33.5705391341
nan -4.329411765 57.92249036 23.67 NaN NaN 2.79935395508 0.190219375465 0.161268379257 130.580699276 29.4138997209
nan -4.807843137 56.91171443 29.28 NaN NaN 2.82659524756 0.228859548605 0.380604990822 125.200593908 35.0380341519
nan -3.898039216 57.4291939 23.67 NaN NaN 2.79935395508 0.299039534641 0.359989631338 137.386239188 29.7137631451
nan -5.215686275 57.15704709 30.3 NaN NaN 2.83172478053 0.386938255951 0.510687861023 119.645214814 35.1741254154
nan -4.517647059 56.94466231 29.28 NaN NaN 2.82659524756 0.303995739435 0.538992920169 129.358485439 34.0340933653
nan -5.262745098 57.88801743 26.73 NaN NaN 2.81415762824 0.393068197831 0.176928770871 119.345242752 32.3397357204
nan 16.39 59.23 29.28 NaN NaN 2.82659524756 0.0541506573849 0.0645026704016 260.9471822 -36.1907863571
nan -3.240740741 58.83635385 31.8 NaN NaN 2.83958143044 0.10350813661 0.0490055677399 136.731190419 19.9302322937
nan -4.97254902 58.17310206 31.32 NaN NaN 2.83706119517 0.277336015088 0.298092219589 122.482595538 30.33883844
nan -5.11372549 58.01558572 29.28 NaN NaN 2.82659524756 0.224755852261 0.223682033608 121.037218723 31.4378546714
nan -4.109803922 56.71215016 29.79 NaN NaN 2.82912665594 0.240439633567 0.436102866922 135.631632189 33.0635879427
nan -4.17254902 58.03720463 24.18 NaN NaN 2.80183602417 0.180647662856 0.183153486456 132.159224741 28.226158452
nan 12.75009039 43.39493559 49 NaN NaN 2.92516767525 0.651308156222 0.690322214216 115.215347484 23.3009992689
nan 13.1392043 43.43899021 38 NaN NaN 2.87317096739 0.296365030909 0.309044427495 121.457221064 24.0941154454
nan 13.95778 42.15778 40 NaN NaN 2.88397889268 0.675567233131 0.800485456418 109.036217517 47.856273159
nan 14.19278 42.155 39 NaN NaN 2.8785926368 0.653463163929 0.816200507244 112.962569749 48.4112462172
nan 14.29389 42.11667 40 NaN NaN 2.88397889268 0.255705332678 0.348497257379 114.060834492 49.1835567502
nan 15.50472 42.12111 33 NaN NaN 2.84600718258 0.000832507260159 -0.0666737370117 133.24979361 48.592083985
nan 16.60999 78.178 35 NaN NaN 2.85689246466 0.259889937475 0.525957281236 122.310659179 12.0515033658
nan 47.376292 80.768692 31 NaN NaN 2.83537580747 0.0226220709519 0.0116410566729 154.653652659 -20.35717269
nan -3.918333 56.63333 32.3 NaN NaN 2.84223220507 0.364612919682 0.372311796276 138.649013807 32.3497581682
nan 1.476667 52.3 35 NaN NaN 2.85689246466 0.0419360455884 0.0323072854829 189.82356916 -10.408392071
nan -4.803333 56.90667 26.2 NaN NaN 2.81157456674 0.20193444025 0.385564608154 125.266379573 35.0405723041
nan -4.611667 57.98 27.9 NaN NaN 2.81979850395 0.105358415232 0.207573751158 127.014176167 30.1700884562
nan -3.891667 57.43333 26.9 NaN NaN 2.81498222726 0.297188897662 0.349517219374 137.462428555 29.6663168108
nan -5.226667 50.18667 26.8 NaN NaN 2.81449732228 0.2045443693 0.126603377722 136.512066847 40.1832874123
nan -1.308333 52.73833 34 NaN NaN 2.85146640361 0.180483548627 0.126530593402 190.480373866 6.69487391187
nan -1.061667 51.87 35 NaN NaN 2.85689246466 0.062006526302 0.0821197418396 192.016472037 3.30241241912
nan 4.595 50.005 36.1 NaN NaN 2.86281909865 0.368063688335 0.305696498844 120.91823496 8.45189956656
